OBJECTID,fips,Year_1983,Year_1984,Year_1985,Year_1986,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Sum_All_Years
250,51051,6508.6948242,7068.0161133,5687.5991211,8173.7797852,7851.8720703,7771.4570313,6697.3081055,6683.9838867,4732.1538086,5268.9111328,5275.7558594,5288.3598633,2704.2529297,3540.7050781,3699.0319824,5003.1679688,4168.3291016,4835.8540039,3799.1489258,2779.4628906,2735.0668945,3187.3898926,2810.3320313,2582.7170410,2886.0949707,2070.1850586,1384.9090576,1058.8189697,1331.6669922,970.0000000,3542.7609863,132097.7812500
251,51071,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,141.1100006,151.2599945,6.0000000,0.0000000,298.3699951
252,51105,1862.8499756,2040.2099609,1914.6989746,2100.1918945,2235.5930176,3331.2241211,2702.3020020,2226.6179199,1828.0469971,1816.3470459,3377.3000488,2471.7958984,1984.1660156,2035.7760010,1471.3459473,1225.0909424,1000.4470215,901.4990234,498.2749939,256.9890137,573.8820190,815.7969971,628.7009888,870.3969727,1637.9100342,1156.0290527,1152.1889648,514.3049927,510.2049866,156.0000000,47.0460014,45343.2226563
253,51167,1423.2929688,949.0869751,853.4190063,965.1329956,557.9710083,1956.8509521,785.9530029,1243.8990479,1114.2819824,1902.7010498,1552.5579834,1467.6939697,2254.0739746,1345.5019531,1462.6340332,705.4290161,394.4299927,156.5249939,665.0650024,1045.0679932,555.5339966,489.9840088,952.3660278,1897.7449951,1072.5679932,1133.5350342,2420.6120605,726.2050171,881.3759766,240.0000000,397.9570007,33569.4492188
254,51169,0.0000000,12.0869999,98.9049988,123.8359985,115.1500015,121.9020004,40.8610001,51.6870003,16.2679996,48.1199989,53.1189995,36.7260017,21.4039993,5.4439998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,745.5090332
255,51185,972.4450073,2228.5380859,2939.7890625,2576.2690430,2371.6079102,2754.5429688,2726.9919434,2706.2180176,3921.8859863,4232.3188477,3383.8500977,2481.8420410,2156.2199707,1839.6180420,1699.0830078,1806.6519775,2069.7299805,1469.8249512,1626.5389404,1435.4549561,1293.9899902,1335.0679932,1237.8439941,1349.7039795,1165.0520020,1349.3540039,836.3220215,943.2360229,1118.5849609,251.0000000,1248.0949707,59527.6601563
256,51195,11831.4013672,12859.1650391,11491.6992188,13123.3818359,14971.5234375,13168.5585938,12653.1220703,12814.1035156,10708.5146484,12064.3300781,11840.1289063,11747.6992188,11713.0800781,12591.0556641,14351.1162109,13521.6318359,14005.3837891,13652.8007813,15273.7978516,14879.3769531,13175.3017578,12864.5537109,11886.4960938,11421.8330078,10646.0683594,9581.2890625,8792.1533203,8615.1923828,7949.2558594,1490.0000000,4367.4169922,360051.4375000
257,53033,0.0000000,0.0000000,12.3380003,18.7779999,314.8460083,341.2640076,366.9670105,308.4599915,251.4589996,310.2369995,221.5090027,258.0109863,241.4920044,172.8070068,67.4589996,15.9329996,4.0110002,85.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2990.5710449
258,53041,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
259,54001,2328.4140625,1488.8409424,1955.3769531,1765.2500000,1263.1169434,2041.2889404,2274.6699219,3228.8100586,1656.2719727,1072.4329834,1567.2370605,781.9149780,209.2729950,195.9360046,158.6799927,166.6790009,1034.1479492,659.1339722,567.7919922,916.1339722,988.6359863,967.6790161,823.1069946,1378.7700195,1673.6669922,2099.8391113,604.2420044,300.8980103,48.5050011,323.0000000,4.7100000,34544.4570313
260,54005,13655.5820313,13850.0312500,16315.1699219,18114.5566406,18440.4667969,15408.2119141,14008.3671875,14454.3535156,13771.4267578,12514.9326172,13150.1601563,12597.1708984,12980.1416016,13560.5771484,12041.7978516,12882.7548828,8098.7270508,8623.8476563,9750.3466797,11217.1279297,7004.9711914,10419.1386719,11477.9970703,10077.3115234,8820.4892578,11760.5136719,13323.6162109,10534.0498047,11236.6240234,3354.0000000,7170.9360352,370615.4062500
261,54007,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,412.7690125,588.2730103,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1001.0419922
262,54009,1309.0989990,1357.7900391,1374.9510498,518.4509888,249.3679962,1002.1979980,125.6159973,95.3160019,49.8759995,74.2300034,31.1539993,68.2310028,0.0000000,10.1569996,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,220.6390076,417.8160095,405.7080078,523.9500122,102.4100037,0.0000000,124.3889999,27.0000000,0.0000000,8088.3500977
263,54015,115.9469986,371.6109924,217.6840057,613.5989990,956.7329712,1004.7520142,844.2589722,1112.8229980,1458.4689941,1202.9219971,464.4049988,2344.6650391,1056.6850586,477.2850037,1343.9849854,993.2739868,1201.7110596,627.9479980,101.0950012,32.2980003,119.7050018,234.3150024,154.6190033,141.9709930,189.3950043,290.5820007,517.8439941,522.8750000,338.7869873,225.0000000,2.6940000,19279.9375000
264,54019,1318.4720459,1404.7299805,1501.4389648,2111.5729980,2172.0930176,3005.4370117,1908.5649414,2986.3588867,3991.0280762,3180.2500000,3571.7548828,4393.1328125,2803.4699707,2171.7780762,2734.9929199,2104.7629395,2433.3168945,3942.4619141,2227.4389648,3256.2849121,2337.4790039,4239.8081055,4447.7587891,3494.2910156,4306.4482422,4381.2119141,2789.3688965,3539.8310547,3872.2609863,1100.0000000,2502.0900879,90229.8750000
265,54021,12.3260002,175.6430054,205.9700012,262.5840149,42.8199997,45.1380005,46.0019989,52.2509995,43.7980003,54.5419998,57.3510017,36.3569984,32.1949997,29.9410000,15.4600000,5.5939999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1117.9720459
266,54023,2951.4650879,2397.4020996,3523.1999512,1677.7220459,1818.8060303,1185.9980469,3070.9260254,1049.0620117,894.4500122,807.5729980,788.2500000,663.5579834,682.8610229,237.2940063,1916.8699951,1298.7540283,516.3660278,651.8980103,774.4019775,203.1809998,146.8679962,1181.3149414,782.5599976,206.0559998,124.7570038,0.0000000,0.0000000,5.0170002,119.5739975,66.0000000,304.0000000,30046.1875000
267,54025,290.3489990,811.9160156,796.3060303,2100.0600586,1016.0490112,1172.7290039,2216.7028809,1633.2220459,1621.6159668,1527.9079590,1279.7469482,1374.2900391,337.9360046,804.0579834,528.1779785,1445.0400391,327.8619995,563.0980225,779.3980103,757.2609863,576.4299927,605.6779785,373.5610046,411.3009949,804.7459717,1059.3489990,810.3489990,911.7780151,1505.4040527,542.0000000,844.6870117,29829.0078125
268,54033,1169.0839844,1142.3239746,993.6929932,1126.5639648,1571.6770020,1124.6340332,1643.4040527,2491.5568848,610.2750244,581.6569824,670.4420166,750.0819702,410.7999878,644.9310303,597.1199951,2148.6730957,1797.6379395,1437.2500000,1231.1409912,1010.2520142,897.9680176,789.9080200,665.1530151,652.7700195,457.4909973,697.5759888,449.0169983,588.8109741,535.5859985,105.0000000,452.9159851,29445.3945313
269,54039,6937.4799805,6450.4677734,5362.4179688,5500.1621094,4293.9199219,4694.3891602,5839.3339844,5193.3579102,5444.4111328,5720.7329102,3997.4519043,3346.0820313,3266.8000488,4671.2490234,2310.5510254,3887.6169434,3724.6779785,2692.9489746,2540.6159668,2882.3459473,4211.6591797,3301.8940430,4456.8032227,5423.2949219,5178.6059570,6130.2060547,7412.7290039,8047.9458008,7475.0800781,1655.0000000,3108.3859863,145158.6250000
270,54041,698.8839722,574.0349731,341.3269958,283.0310059,758.1320190,322.5979919,456.0520020,336.6149902,184.3520050,46.3779984,28.3339996,0.0000000,0.0000000,0.0000000,0.0000000,548.0000000,860.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5437.7377930
271,54043,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,125.6999969,0.0000000,3.8090000,976.9739990,3.1070001,0.0000000,46.8180008,23.8789997,356.9349976,734.0850220,717.0839844,326.7239990,234.6529999,777.4299927,1402.5009766,1175.2939453,1084.0849609,1226.4040527,1874.3599854,1707.4250488,1320.6939697,243.0000000,543.8820190,14904.8437500
272,54045,8902.3095703,10524.8857422,9178.8085938,12137.4960938,12541.3779297,13292.0292969,10530.6357422,13613.6582031,12853.9179688,11314.7626953,8741.8593750,6860.0791016,4631.1401367,5914.9331055,6553.3007813,5623.2929688,3361.6860352,4972.3750000,8017.3652344,5753.9531250,5461.9311523,6284.2788086,5234.2958984,6989.3662109,5958.3862305,6508.1289063,7812.2851563,4647.9028320,6863.8759766,2404.0000000,5370.5122070,238854.8281250
273,54047,6168.7788086,6352.6689453,6595.6259766,6643.9121094,4861.4482422,6145.8999023,6528.2709961,6361.2958984,6458.8110352,5805.3061523,6809.5419922,6077.4140625,6358.7880859,6489.0927734,7114.7441406,6760.0131836,4815.7221680,4652.2167969,4942.3017578,4695.6831055,3106.2519531,5657.0068359,4653.3168945,5942.9257813,5979.2509766,5736.6791992,4206.2338867,5181.2358398,4712.4721680,1400.0000000,5276.7148438,172489.6093750
274,54049,2232.4379883,2271.0319824,571.6489868,121.5350037,1041.5649414,380.7659912,385.7009888,1162.5610352,482.4190063,1960.6469727,1503.4630127,80.0029984,941.3670044,61.4160004,91.2819977,107.9950027,16.1980000,27.5060005,46.2360001,88.1039963,1382.8010254,100.8320007,88.8209991,949.8430176,51.6189995,25.5699997,42.4379997,0.0000000,36.7449989,1312.0000000,212.9589996,17777.5117188
275,54051,0.0000000,0.0000000,0.0000000,0.0000000,838.1890259,0.0000000,0.0000000,0.0000000,0.0000000,778.3289795,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,964.7410278,78.5930023,0.0000000,296.0450134,0.0000000,0.0000000,1718.0000000,0.0000000,4673.8969727
276,54053,29.7269993,105.4919968,187.2409973,245.3179932,184.0019989,221.2570038,196.4060059,244.6060028,115.2009964,78.5339966,165.9649963,67.3519974,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15.4829998,600.7239990,583.8670044,408.3779907,157.7989960,0.0000000,0.0000000,0.0000000,3607.3520508
277,54055,208.0240021,210.2180023,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,10.8380003,145.9779968,109.4670029,694.1849976,0.0000000,0.0000000,0.0000000,0.0000000,9.9940004,0.0000000,22.3869991,5.5040002,0.0000000,0.0000000,8.0679998,12.6490002,0.0000000,0.0000000,107.9469986,68.8359985,82.2740021,16.0000000,251.1280060,1963.4970703
278,54057,665.9769897,613.2579956,629.9199829,787.2769775,485.4649963,427.1099854,446.1799927,317.5889893,569.4420166,1113.3699951,398.5660095,140.3659973,121.0240021,134.2669983,121.8619995,93.9359970,48.5079994,45.1570015,90.3499985,69.4250031,70.0589981,88.2959976,130.1959991,48.3030014,54.5480003,86.2890015,79.7529984,75.9980011,75.9950027,8.0000000,59.3120003,8095.7983398
279,54059,4832.1811523,6408.5058594,6185.1801758,7903.8608398,7684.9389648,9163.2929688,10791.1933594,15079.8115234,15383.1923828,15857.7431641,16051.6201172,15873.1679688,14635.9921875,11352.1113281,10164.6826172,11725.6376953,5355.7670898,6476.2690430,6246.3427734,5995.0190430,5858.9560547,4535.4301758,6856.9072266,7693.2871094,5698.3588867,7651.4428711,7026.4667969,7930.2260742,6931.3481445,1353.0000000,4537.7988281,269239.7500000
280,54061,1290.6070557,1875.1459961,1771.6789551,2987.3869629,3550.6469727,3055.6269531,2760.9699707,2502.0568848,1986.2070313,1541.3239746,1515.7290039,1256.1590576,2290.2319336,784.7849731,708.4270020,2193.1760254,1797.6359863,2379.9270020,2097.2409668,1539.9169922,935.4609985,1048.6080322,1235.6149902,1760.2530518,1823.3260498,2920.7949219,1921.8809814,1166.6140137,1074.6049805,885.0000000,469.6969910,55126.7343750
281,54067,3653.9431152,5808.9047852,6980.1767578,8337.6142578,7991.4267578,6136.5820313,7015.1528320,8033.7880859,5692.7377930,4997.5488281,2884.0979004,4161.3637695,2397.7990723,2521.9838867,2604.7719727,2763.5820313,3864.4750977,1918.2130127,1376.5529785,695.3029785,772.5809937,597.4270020,513.2089844,1320.5679932,1580.1230469,1729.4420166,1967.5059814,2051.4160156,1975.9739990,618.0000000,1148.0129395,104110.3046875
282,54069,255.2530060,150.2420044,267.5840149,184.5930023,107.5989990,74.3970032,242.4179993,289.0750122,140.8820038,90.1220016,160.8159943,36.7400017,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,180.3079987,275.2269897,329.0000000,0.0000000,2784.2558594
283,54077,2559.8688965,3142.9641113,3209.4760742,5537.4321289,6204.7080078,6052.0087891,5976.3159180,4745.9257813,3055.9819336,2286.9909668,3181.8640137,2388.5458984,1999.0820313,2157.2548828,1742.7340088,848.3790283,294.1549988,1232.3649902,81.8150024,41.9109993,36.9910011,39.6850014,20.1469994,3.6949999,1.0990000,171.0480042,104.3600006,88.4430008,29.5849991,13.0000000,0.0000000,57247.8281250
