Historic Coal Production Data: 2001,,,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons),Average Employees,Labor Hours
2001,4608247,Winifred Deep Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Contractor,Mine only,Laurel Coal Corp.,"P.O. Box 1180, Danville, WV 25053",United Mine Workers of America,"161,210",30,"43,204"
2001,4608249,Surface No 1,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Stollings Trucking Company Inc,"P.O. Box 328, Mount Gay, WV 25637",,"410,330",22,"72,629"
2001,4608263,Tower Mountain,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Bandmill Coal Corp,"P.O. Box 847, Stollings, WV 25646",United Mine Workers of America,"953,943",31,"85,418"
2001,4608279,Anna Branch Surface Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Rum Creek Coal Sales Inc,"P.O. Box 3854, Charleston, WV 25338",,"341,628",29,"68,520"
2001,4608636,No 2,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Contractor,Mine only,Daniels Branch Coal Company,"P.O. Box 2140, Gilbert, WV 25621",,"253,991",46,"99,340"
2001,4608693,Freeze Fork Surface Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Highland Mining Company,"P. O. Box 843, Stollings, WV 25646",,"979,545",39,"107,543"
2001,4608701,No. 2,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Contractor,Mine only,"P.I.T.A. Mining, Inc.","P.O. Box 36, Mullens, WV 25882",,"100,372",37,"73,282"
2001,4608721,Slab Fork,West Virginia (Southern),Logan,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Laurel Coal Corp.,"P.O. Box 1180, Danville, WV 25053",United Mine Workers of America,"62,420",19,"9,821"
2001,4608738,Diamond Energy Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Spartan Mining Co.,"P O Box 722, Matewan, WV 25678",,"365,221",40,"100,280"
2001,4608771,No 10 Mountain Mine,West Virginia (Southern),Logan,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Mountain Haus Properties Inc,"305 39th St, Charleston, WV 25304",,688,1,300
2001,4608785,No. 3,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Contractor,Mine only,Wayco Limited Partnership No.,"P O Drawer 887, Louisa, KY 41230",,"260,709",28,"67,503"
2001,4608789,Trace Fork Surface Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Contractor,Mine only,"Alex Energy, Inc.","P O Box 507, Omar, WV 25638",,"924,192",39,"110,656"
2001,4608801,Aracoma Alma Mine #1,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Aracoma Coal Company Inc,"P.O. Box 470, Stollings, WV 25646",,"843,584",136,"325,939"
2001,4608802,Hernshaw Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Aracoma Coal Company Inc,"P.O. Box 470, Stollings, WV 25646",,"469,016",56,"117,547"
2001,4608833,No 1,West Virginia (Southern),Logan,Appalachia Central,Mine closed by MSHA,Underground,Contractor,Mine only,Rama Development Company Inc,"Rte 3, Box 706, Delbarton, WV 25670",,"612,136",41,"86,466"
2001,4608876,Mine #9,West Virginia (Southern),Logan,Appalachia Central,Temporarily closed,Surface,Contractor,Mine only,Carbon River Coal Corp,"1965 Montgomery Creek Rd., Vicco, KY 41773",,"13,863",7,"3,396"
2001,4608903,No 1,West Virginia (Southern),Logan,Appalachia Central,Temporarily closed,Surface,Contractor,Mine only,Appalachian Highwall Mining Ll,"P.O. Box 708, Salyersville, KY 41465",,"123,983",8,"7,414"
2001,4601967,Mine No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Bell Holding Inc,"P.O. Box 727, Macarthur, WV 25873",,"21,142",11,"11,616"
2001,4602490,#2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Tree Top Energy, Inc.","P.O. Box 480, Iaeger, WV 24844",,"46,983",8,"12,589"
2001,4603303,Superior Cleaning Plant,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Cannelton Industries Inc,"P.O. Box 489, Cabin Creek, WV 25035",United Mine Workers of America,0,3,"6,060"
2001,4603303,Superior Cleaning Plant,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Cannelton Industries Inc,"P.O. Box 489, Cabin Creek, WV 25035",United Mine Workers of America,0,8,"16,385"
2001,4603404,Keystone No 6 Strip,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Bluestone Coal Corp,"P.O. Box 1085, Beckley, WV 25801",United Mine Workers of America,"503,677",35,"92,711"
2001,4603444,Keystone No 1 Preparation Plan,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Keystone Service Industries In,"P.O. Box 1085, Beckley, WV 25801",United Mine Workers of America,0,9,"18,171"
2001,4603444,Keystone No 1 Preparation Plan,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Keystone Service Industries In,"P.O. Box 1085, Beckley, WV 25801",United Mine Workers of America,0,27,"51,719"
2001,4603786,Mine No 2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Darty Leasing Company Inc,"P.O. Box 419, Iaeger, WV 24844",,"44,635",12,"18,035"
2001,4604093,Mine No. 5,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,C & S Mining Corp.,"P.O. Box 826, Tazewell, VA 24651",,"68,095",23,"41,517"
2001,4604844,Bluestone #41,West Virginia (Southern),Mcdowell,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Albatross Mining Corp.,"Box 125, Tazewell, VA 24651",,"1,231",8,977
2001,4605449,Amonate Prep Plant,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Consolidation Coal Company,"P.O. Box 14, Amonate, VA 24601",United Mine Workers of America,0,25,"49,428"
2001,4605741,South Fork,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Premium Processing Inc,"P.O. Box 972, Cowen, WV 26206",,"676,054",64,"189,745"
2001,4605872,Litwar Preparation Plant,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Virginia Crews Coal Co.,"P.O. Box 727, Iaeger, WV 24844",United Mine Workers of America,0,42,"87,253"
2001,4606578,Red Fox Surface Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Bluestone Coal Corp.,"P.O. Box 1085, Beckley, WV 25801",,"424,207",39,"56,530"
2001,4606850,Mine No 2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Keith Coal Company Inc,"P.O. Box 124, Raysal, WV 24879",,"25,783",6,"10,915"
2001,4607366,No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Blue Haven Energy, Inc.","P.O. Box 1527, Welch, WV 24801",,"56,700",17,"36,482"
2001,4607375,No 37 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Temporarily closed,Underground,Contractor,Mine only,R W J Mining Inc,"P.O. Box 125, Tazewell, VA 24651",United Mine Workers of America,"33,858",9,"6,528"
2001,4607562,Mine No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Double Take Mining Company Inc,"P.O. Box 1030, Bluefield, VA 24605",United Mine Workers of America,"214,845",24,"53,257"
2001,4607567,No. 66,West Virginia (Southern),Mcdowell,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,"Niko Mining, Inc.","P.O. Box 926, Tazewell, VA 24651",,"7,652",9,"1,463"
2001,4607696,No. 1 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"W & J Mining, Inc.","297 Willow Oak Dr., Princeton, WV 24740",,"43,801",9,"16,057"
2001,4607812,Roadfork Strip,West Virginia (Southern),Mcdowell,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 5099, Princeton, WV 24740",,"1,400",2,955
2001,4607852,Big Creek Washer,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Bay Star Coal Company Inc,"P.O. Box 1084, Bluefield, VA 24605",,0,8,"18,819"
2001,4607887,Mine No 4,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Timco Energy Inc,"P.O. Box 1084, Bluefield, VA 24605",,"17,857",11,"8,081"
2001,4607983,Postar No 1 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Postar Coal Company Inc,"201 Virginia Ave, Welch, WV 24801",United Mine Workers of America,"193,448",26,"52,896"
2001,4608048,No. 1 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Whitby Creek Industries, Inc.","P.O. Box 742, Daniels, WV 25832",United Mine Workers of America,"187,889",24,"56,204"
2001,4608131,Mine No 35,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Island Fork Construction Ltd,"3677 Robert C. Byrd Drive, Beckley, WV 25801",United Mine Workers of America,"119,798",15,"37,422"
2001,4608137,Mine No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Eastern Energy Corp,"P.O. Box 209, Rockview, WV 24880",,"250,448",47,"111,444"
2001,4608240,Caretta #2 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Wa Mining Inc,"P.O. Box 205, Caretta, WV 24821",,"82,442",9,"18,286"
2001,4608328,No 44 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Vica Coal Company Inc,"P.O. Box 1218, Shady Springs, WV 25918",United Mine Workers of America,"38,427",9,"9,246"
2001,4608332,No. 47 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Albatross Mining Corp.,"Box 125, Tazewell, VA 24651",,"16,751",10,"7,782"
2001,4608358,No 45 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,S & S Leasing Inc,"P.O. Box 1023, Beckley, WV 25801",United Mine Workers of America,"19,032",10,"13,011"
2001,4608399,Caretta #1 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,Ambush Mining Inc,"Hc32,box 588, Caretta, WV 24821",,"87,002",11,"21,596"
2001,4608410,No 48 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Vica Coal Company Inc,"P.O. Box 1218, Shady Spring, WV 25918",United Mine Workers of America,"112,869",14,"32,620"
2001,4608411,No 49,West Virginia (Southern),Mcdowell,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,"Blaze Coal Company, Inc.","P.O. Box 362, Lenore, WV 25676",,"68,905",12,"12,537"
2001,4608428,No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,"Roxie Rebuild., Inc.","Box 1720, Princeton, WV 24740",United Mine Workers of America,"31,476",7,"11,139"
2001,4608440,A And M No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"A And M Surveying, Inc.","P.O. Box 4530, Chapmanville, WV 25508",,"2,354",7,"4,595"
2001,4608474,Hiope #9,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Hiope Mining, Inc.","P.O. Box 1354, Honaker, VA 24260",,"24,597",13,"24,276"
2001,4608580,Mine No. 5,West Virginia (Southern),Mcdowell,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,"Camp Creek Service Center, Ltd","P.O. Box 40, Camp Creek, WV 25820",,"8,504",6,"5,561"
2001,4608581,No 1 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Ruscat Enterprises Inc,"P.O. Box 1537, Welch, WV 24801",,"8,758",9,"10,192"
2001,4608604,No 52 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Energy Plus Inc,"Hc 52 Box 4000, Keystone, WV 24852",,"20,368",13,"18,987"
2001,4608646,Mine No. 3,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Rock 'n' Roll Coal Company, In","Hcr 60, Box 267, Mohawk, WV 24862",,"128,776",15,"33,378"
2001,4608647,Eckman Surface Mine No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Premium Processing Inc,"2000 Ashland Drive, Ashland, KY 41101",,"8,927",9,"10,114"
2001,4608659,Mine No 32,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Island Fork Construction Ltd,"3677 Robert C Byrd Drive, Beckley, WV 25801",,"177,470",20,"52,969"
2001,4608671,Mine No. 3,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Double Take Mining Company, In","Box 1030, Bluefield, VA 24605",United Mine Workers of America,"65,965",11,"25,403"
2001,4608706,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Walcoal, Inc.","P.O. Box 1021, Gilbert, WV 25621",,"64,777",15,"13,061"
2001,4608707,Hiope #8,West Virginia (Southern),Mcdowell,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Hiope Mining, Inc.","P.O. Box  1354, Honaker, VA 24260",United Mine Workers of America,"51,127",22,"18,302"
2001,4608717,Bishop Plant,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,R & D Coal Sales Llc,"P.O. Box 303, North Tazewel, VA 24630",,0,3,"8,766"
2001,4608737,Mine No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Wesley Leasing Inc,"Drawer 1695, Bluefield, WV 24701",,"126,671",23,"33,688"
2001,4608740,Nassau Surface Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Split Fork Mining Company, Inc","P.O. Box 117, Caretta, WV 24821",,"8,685",10,"3,254"
2001,4608749,Mine No 33-A,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,B & I Coal Inc,"325 Countryside Rd, Princeton, WV 24740",United Mine Workers of America,"45,451",4,"7,544"
2001,4608755,No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,"Lo-Vein Coal, Inc.","P.O. Box 718, Iaeger, WV 24844",,"12,404",6,"8,414"
2001,4608775,Pc Wv Synthetic Fuel #3 Llc,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Cosi Synfuels Wv #3, Inc.","402 Hwy 21, Mt Hope, WV 25880",,0,3,"5,179"
2001,4608775,Pc Wv Synthetic Fuel #3 Llc,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Cosi Synfuels Wv #3, Inc.","402 Hwy 21, Mt Hope, WV 25880",,0,5,"12,085"
2001,4608776,No 50,West Virginia (Southern),Mcdowell,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,Energy Plus Inc,"Hc 52, Box 4000, Keystone, WV 24852",,"111,368",34,"56,909"
2001,4608786,No. 57 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Glow Worm Coal Company,"Hc52, Box 4000, Keystone, WV 24852",,"78,753",25,"25,440"
2001,4608794,No 30-A Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Glow Worm Coal Company,"Hc 52 Box 4000, Keystone, WV 24852",,"23,118",21,"14,384"
2001,4608799,Hwm Job #23b,West Virginia (Southern),Mcdowell,Appalachia Central,Permanently abandoned,Surface,Contractor,Mine only,Mining Technologies Inc,"2000 Ashland Drive, Ashland, KY 41101",,"24,530",12,"5,750"
2001,4608804,Navaro Surface Mine Operation,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Mt View Resources Inc,"450 Mount View Lane, Amherstdale, WV 25607",,"122,808",18,"38,824"
2001,4608811,No 56,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,R & S Coal Company I,"R2, Box 183-B, North Tazewel, VA 24630",,"49,998",7,"12,832"
2001,4608834,Mine No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,B & A Excavating Inc,"3371 Mills St, North Bend, OH 45052",,"1,415",2,"3,282"
2001,4608845,Mine No 36,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Island Fork Construction Ltd,"3677 Robert C. Byrd Drive, Beckley, WV 25801",,"108,825",15,"36,421"
2001,4608850,No. 4 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Blue Haven Energy, Inc.","P.O. Box 1527, Welch, WV 24801",,"96,558",20,"47,724"
2001,4608863,Mountain Fork No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,C & A Coal Company,"P.O. Box 73, Newhall, WV 24866",,"59,820",12,"19,314"
2001,4608884,Mine No 58,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Gapco Mining Company, Inc.","Rte 1 Box 48c, Pounding Mill, VA 24637",,"63,160",13,"16,772"
2001,4608894,Mine No 5,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Cj & L Mining Inc,"P.O. Box 890, Oakwood, VA 24631",,"21,278",7,"4,502"
2001,4608901,Red Fox Surface Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Mountain Edge Mining Inc,"800 North Side Dr Ste 27, Summersville, WV 26651",,"3,622",4,569
2001,4608915,Double M Mining,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Double M Mining Lc,"P.O. Box 74, Bandy, VA 24602",,"6,768",4,"2,447"
2001,4608916,Refuse Operation,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Sure Services Inc,"416 Tanglewood Dr, Princeton, WV 24740",,"7,164",2,"1,292"
2001,4608919,No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,War Eagle Energy Inc,"P.O. Box 263, Panther, WV 24872",,"11,876",15,"6,287"
2001,4601433,Loveridge No 22,West Virginia (Northern),Marion,Appalachia Northern,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine and Preparation Plant,Consolidation Coal Company,"P.O. Box 40, Fairview, WV 26570",United Mine Workers of America,"1,147,518",137,"295,179"
2001,4605476,Koon Mine,West Virginia (Northern),Marion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Ten-A-Coal Company,"Rt 4, Box 253, Clarksburg, WV 26301",,"2,215",3,"2,193"
2001,4606904,Marion Docks,West Virginia (Northern),Marion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Marion Docks, Inc.","105 Platinum Dr, Suite A, Bridgeport, WV 26330",,0,1,"1,645"
2001,4606904,Marion Docks,West Virginia (Northern),Marion,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Marion Docks, Inc.","105 Platinum Dr, Suite A, Bridgeport, WV 26330",,0,3,"6,582"
2001,4608559,Mill Fall Run Mine #1,West Virginia (Northern),Marion,Appalachia Northern,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Millfall Mining Inc,"P.O. Box 9030, Monongah, WV 26555",,"2,894",11,"9,597"
2001,4608677,Sweeps Run #2,West Virginia (Northern),Marion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Grace Enterprises Inc.,"Rt. 2, Box 80, Bristol, WV 26332",,"41,127",7,"12,744"
2001,4601436,Shoemaker Mine,West Virginia (Northern),Marshall,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"Rd #1, Box 62 A, Dallas, WV 26036",United Mine Workers of America,"4,088,210",437,"932,064"
2001,4601437,Mcelroy Mine,West Virginia (Northern),Marshall,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Mc Elroy Coal Company,"Rd 1 Box 67a, Glen Easton, WV 26039",United Mine Workers of America,"6,599,665",456,"1,078,794"
2001,4608666,No. 1,West Virginia (Southern),Mercer,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Enviroserve, Inc.","P.O. Box 25, Mullens, WV 25882",,"22,387",8,"9,377"
2001,4602489,No 1 Strip,West Virginia (Northern),Mineral,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,D & L Coal Company Inc,"Rte 6 Box 6192, Keyser, WV 26726",,"66,965",10,"21,000"
2001,4602570,Hampshire Hill Strip,West Virginia (Northern),Mineral,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Duckworth Coal Inc,"12304 Upper Georges Creek Rd., Frostburg, MD 21532",,"23,385",5,"6,682"
2001,4606330,Beryl Tipple,West Virginia (Northern),Mineral,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Beryl Coal Company,"Route 6, Box 6192, Keyser, WV 26726",,0,3,"5,393"
2001,4603408,No. 1 Mine,West Virginia (Southern),Mingo,Appalachia Central,Temporarily closed,Underground,Operating Subsidiary,Mine only,Crystal Fuels Company,"Ho Box 269, Matewan, WV 25678",,"126,918",23,"57,280"
2001,4605368,Sprouse Creek Processing Plant,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Rawl Sales & Processing Compan,"P.O. Box 722, Matewan, WV 25678",United Mine Workers of America,0,29,"63,929"
2001,4605649,Prep Plant,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Delbarton Mining Company,"P.O. Box 722, Matewan, WV 25678",,0,10,"27,989"
2001,4605649,Prep Plant,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Delbarton Mining Company,"P.O. Box 722, Matewan, WV 25678",,0,15,"45,667"
2001,4605776,Bee Hollow Deep Mine,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Madison Creek Llc,"Rte 1, Box 193a, Chapmanville, WV 25508",,"33,441",7,"7,034"
2001,4605890,Tug Valley Coal Processing Com,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Tug Valley Coal Processing Com,"Box 119, Naugatuck, WV 25685",United Mine Workers of America,0,34,"73,403"
2001,4605890,Tug Valley Coal Processing Com,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Tug Valley Coal Processing Com,"Box 119, Naugatuck, WV 25685",United Mine Workers of America,0,27,"57,673"
2001,4605978,Big Branch Mine,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Eastern Mingo Coal Company,"P.O. Box 119, Naugatuck, WV 25685",United Mine Workers of America,"482,754",76,"166,116"
2001,4606089,No 1 Surface Mine,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Triad Mining Company,"P.O. Box 119, Naugatuck, WV 25685",United Mine Workers of America,"2,406,798",136,"328,951"
2001,4606958,Mountaineer Mine,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Mingo Logan Coal Company,"1000 Mingo Logan Ave, Wharncliffe, WV 25651",,"2,161,288",86,"179,616"
2001,4607165,North Surface Mine,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Alex Energy Inc.,"P O Box 487, Stollings, WV 25646",,"1,665,101",65,"177,800"
2001,4607406,Mingo No 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Hampden Coal Company Inc,"P.O. Box 1389, Gilbert, WV 25621",,0,1,"1,950"
2001,4607406,Mingo No 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Hampden Coal Company Inc,"P.O. Box 1389, Gilbert, WV 25621",,0,22,"46,799"
2001,4607430,Belt Mine,West Virginia (Southern),Mingo,Appalachia Central,"Active, men working, not producing",Underground,Contractor,Mine only,Rockhouse Creek Development In,"P.O. Box 1389, Gilbert, WV 25621",,"75,185",13,"24,278"
2001,4607484,Plant No. 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Mate Creek Energy Of W.Va., In","P.O. Box 343, Red Jacket, WV 25692",,0,16,"31,075"
2001,4607545,Mine No 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Contractor,Mine only,Premium Energy Inc,"148 Bristol East Rd, Bristol, VA 24202",,"1,329,671",79,"195,525"
2001,4607761,No. 2,West Virginia (Southern),Mingo,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Continuous Mining Co., Inc.","7617 Upper Johns Creek R, Phelps, KY 41553",,"7,268",15,"4,958"
2001,4607897,Dingess Processing Complex,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Contractor,Preparation Plant,Odell Processing Inc,"P.O. Box 15, Dingess, WV 25671",,0,21,"54,330"
2001,4607985,Black Bear Preparation Plant,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Mingo Logan Coal Company,"1000 Mingo Logan Ave, Wharncliffe, WV 25651",,0,10,"19,244"
2001,4607985,Black Bear Preparation Plant,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Mingo Logan Coal Company,"1000 Mingo Logan Ave, Wharncliffe, WV 25651",,0,37,"72,392"
2001,4608019,No 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Laurel Creek Company Inc,"P.O. Box 57, Dingess, WV 25671",,"1,201,859",71,"178,185"
