Year,MSHA ID,Mine Name,MineState,MineCounty,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1996,4607433,Mine No. 2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Bay Star Coal Company, Inc.","P.O. Box 1084, Bluefield, VA 24605",United Mine Workers of America,"153,501"
1996,4607465,Eckman-Page Strip And Auger,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","Po Box 5099, Princeton, WV 24740",Non-Union,"20,640"
1996,4607546,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Cab B Leasing, Inc.","Po Box 209, Iaeger, WV 24844",United Mine Workers of America,"52,837"
1996,4607562,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Double Take Mining Company, In","Box 1030, Bluefield, VA 24605",United Mine Workers of America,"71,465"
1996,4607567,Mine No. 3,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Puma Coal Co., Inc.","P.O. Box 820, Northfork, WV 24868",United Mine Workers of America,"67,563"
1996,4607578,Bluestone #32,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,-,Mine only,"Carmen Coal, Inc.","Box 17, Newhall, WV 24866",-,"29,167"
1996,4607582,Mine No 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Panther Creek Corporation,"Po Box 199, Premier, WV 24878",United Mine Workers of America,"35,418"
1996,4607674,Hiope #7,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Hiope Mining, Inc.","P. O. Box 1354, Honaker, VA 24260",United Mine Workers of America,"135,007"
1996,4607696,No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Quality Energy, Inc.","Box 5066, Princeton, WV 24740",United Mine Workers of America,"101,203"
1996,4607751,Seminole Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Doss Fork Coal Company, Inc.","Box 1084, Bluefield, VA 24605",United Mine Workers of America,"62,979"
1996,4607764,No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Bottomline Management, Inc.","Po Box 70, Roderfield, WV 24881",-,"97,633"
1996,4607781,Mine No. 4,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"D & A Resources, Inc.","P.O. Box 90, Leivasy, WV 26676",United Mine Workers of America,"303,199"
1996,4607784,No. 38 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Four Corners Corporation,"Po Drawer R, Keystone, WV 24852",United Mine Workers of America,"97,839"
1996,4607812,Roadfork Strip,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Contractor,Mine only,"Extra Energy, Inc.","P.O. Box 5099, Princeton, WV 24740",Non-Union,"247,667"
1996,4607831,Bluestone #31-A,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Honaker Leasing, Inc.","P.O. Box 17, Newhall, WV 24866",-,"17,098"
1996,4607854,No. 35 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Kenjean, Inc.","P.O. Box 1478, Beckley, WV 25801",-,"102,709"
1996,4607861,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Top Gun, Inc.","Box 185, Thorpe, WV 24888",Non-Union,"241,878"
1996,4607887,Mine No. 3,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,J J & S Coal Corp.,"Pob 1025, Bluefield, VA 24605",Non-Union,"84,613"
1996,4607961,#1 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Inactive,Underground,Contractor,Mine only,"Super Energy, Inc.","Box 5066, Princeton, WV 24740",United Mine Workers of America,"11,571"
1996,4607983,Postar No. 1 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Postar Coal Company, Inc.","P.O. Box 251, Sophia, WV 25921",United Mine Workers of America,"86,497"
1996,4608003,No. 36,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Hard Hat Mining, Inc.","P.O. Box 35, Flat Top, WV 25841",-,"20,716"
1996,4608018,Gordie #3,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Katelyn Coal Company,"Box 77, Newhall, WV 24866",-,"30,177"
1996,4608048,Mine No. 2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Double Take Mining Company, In","Box 1030, Bluefield, VA 24605",United Mine Workers of America,"50,351"
1996,4608050,Buckeye No. 2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Jerusalem Coal Company,"P.O. Box 2035, Grundy, VA 24614",-,"1,897"
1996,4608117,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Inactive,Underground,Indepedent Producer Operator,Mine only,"Tipple Mine, Inc.","Box 185, Thorpe, WV 24888",United Mine Workers of America,"123,585"
1996,4608131,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Long Branch Mining, Inc.","Po Box 113, Thorpe, WV 24888",-,"188,880"
1996,4608137,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Candlestick Coal Company, Inc.","Po Box 603, Grundy, VA 24614",-,"43,783"
1996,4608225,No. 46 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Son Energy, Inc.","Box 2036, Coal City, WV 25823",-,"35,802"
1996,4608240,Caretta #2 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Wa Mining, Inc.","Box 205, Caretta, WV 24821",Non-Union,"59,582"
1996,4608251,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Hilo Energy Corporation,"Rt. 4 Box 800, N Tazewell, VA 24630",-,"22,133"
1996,4608300,Black Oak No. 3,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Coal Cave Incorporated,"Box 90, Glen Jean, WV 25846",Non-Union,"57,334"
1996,4608328,Mine No. 44,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Karla Coal, Inc.","P.O. Box 365, Kimball, WV 24853",-,"38,833"
1996,4608358,Mine No. 45,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Four Corners Corporation,"1085 Eisenhower Drive, Beckley, WV 25801",-,"57,443"
1996,4608360,No. 1 Strip,West Virginia (Southern),Mcdowell,Appalachia Central,Inactive,Surface,Contractor,Mine only,"Edwards Holding, Inc.","Po Box 3353, Bluewell, WV 24701",-,"51,062"
1996,4608362,Mine No. 2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Southern Edge, Inc","Hc63 Box 22b, Bandy, VA 24602",-,"67,357"
1996,4608392,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Red Hawk Mining, Inc.","P.O. Box 197, Thorpe, WV 24888",-,"254,350"
1996,4608399,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Cu Chi Mining, Inc.","P.O. Box 165, Caretta, WV 24821",-,"58,187"
1996,4608401,Mine No.2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Murphy'S Branch, Inc.","P.O. Box 185, Thorpe, WV 24888",-,"228,352"
1996,4608410,No. 48 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Vica Coal Company, Inc.","Pob 1218, Shady Spring, WV 25918",United Mine Workers of America,"130,730"
1996,4608411,No. 49 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,-,Mine only,"Royal Harvest, Ltd.","Box 1191, Beckley, WV 25802",-,"112,492"
1996,4608414,No. 7,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,-,Mine only,"Son Energy, Inc.","Box 306, Mullens, WV 25882",-,354
1996,4608419,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Reed Branch Coal Company,"Bpx 269, Jolo, WV 24850",-,"16,976"
1996,4608428,No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Roxie Rebuild., Inc.","Box 1720, Princeton, WV 24740",United Mine Workers of America,"90,403"
1996,4608431,Mine #1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,-,Mine only,"Tear Drop Mining, Inc.","Po Box 480, Iaeger, WV 24844",-,"70,608"
1996,4608445,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"C. J. & L. Mining, Inc.","Po Box 890, Oakwood, VA 24631",Non-Union,"54,275"
1996,4608446,No.2 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Inactive,Underground,Contractor,Mine only,"Cortis Mining, Inc.","297 Willow Oak Drive, Princeton, WV 24740",-,"77,831"
1996,4608474,Hiope #6,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Hiope Mining, Inc.","P.O. Box 1354, Honaker, VA 24260",United Mine Workers of America,"234,925"
1996,4608481,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Fishtrap Resources, Inc.","Po Box 480, Iaeger, WV 24844",-,"18,093"
1996,4608511,No. 1 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Corbin Coal, Inc.","Rt 4 Box 142 K, Bluefield, WV 24701",United Mine Workers of America,"181,335"
1996,4608524,Laurel Mountain,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Split Fork Mining Company, Inc","Po Box 117, Caretta, WV 24821",-,"215,604"
1996,4608531,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,-,Mine only,"Litwar Energy, Inc.","Po Box 480, Iaeger, WV 24844",-,"30,342"
1996,4608535,No. 1 Auger,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,-,Mine only,"As Is Coal Co., Inc.","Po Box 1085, Beckley, WV 25802",-,"1,055"
1996,4608541,No. 8 Mine,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,Superior Sewell,"Box 1739, Princeton, WV 24740",-,"27,555"
1996,4608545,The Boot,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Contractor,Mine only,"Edwards Holding, Inc.","Po Box 3353, Bluewell, WV 24701",-,"113,354"
1996,4608569,Middle Fork No. 2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,R & N Coal Company,"Po Box 93, Bud, WV 24716",-,"10,534"
1996,4608580,Mine No. 2,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Tipple Mine, Inc.","Box 185, Thorpe, WV 24888",-,"19,022"
1996,4608581,Mine No. 1,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Underground,Contractor,Mine only,"Bailey Deep Mining, Inc.","297 Willow Oak Drive, Princeton, WV 24740",-,"23,142"
1996,4608585,Mine No. 2,West Virginia (Southern),Mcdowell,Appalachia Central,Inactive,Underground,Indepedent Producer Operator,Mine only,"Litwar Energy, Inc.","Box 480, Iaeger, WV 24844",-,"15,243"
1996,4608597,Grapevine Branch Surface,West Virginia (Southern),Mcdowell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Coal Cave, Inc.","Box 90, Glen Jean, WV 25846",-,"9,152"
1996,4601433,Loveridge No 22,West Virginia (Northern),Marion,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P. O. Box 100, Osage, WV 26543",United Mine Workers of America,"3,073,835"
1996,4605476,Koon Mine,West Virginia (Northern),Marion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Ten-A-Coal Co.,"Rt 4 Box 253, Clarksburg, WV 26301",Non-Union,"7,352"
1996,4607390,Holt Pitt 003,West Virginia (Northern),Marion,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,J & B Coal Company,"Rd 2, Box 75c, Smithfield, PA 15478",Non-Union,"10,310"
1996,4608326,Martin No. 1 Mine,West Virginia (Northern),Marion,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Dodge Fuel Corp.,"Route 1, Box 190, Mannington, WV 26582",-,"43,754"
1996,4601436,Shoemaker Mine,West Virginia (Northern),Marshall,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"Rd 4, Box 425, Moundsville, WV 26041",United Mine Workers of America,"4,415,744"
1996,4601437,Mcelroy Mine,West Virginia (Northern),Marshall,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Mcelroy Coal Company,"Rd 4, Box 425, Moundsville, WV 26041",United Mine Workers of America,"4,305,682"
1996,4602489,#1 Strip,West Virginia (Northern),Mineral,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"D. & L. Coal Co., Inc.","Route 4 Box 395, Keyser, WV 26726",Non-Union,"100,473"
1996,4602570,Hampshire Hill Strip,West Virginia (Northern),Mineral,Appalachia Northern,Active,Surface,Operating Subsidiary,Mine only,The Masteller Coal Co.,"12300 Tyson Corner Sw, Frostburg, MD 21532",Non-Union,"33,794"
1996,4601756,Mine #1,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Sycamore Fuels, Inc","P O Box 722, Matewan, WV 25678",-,"667,550"
1996,4601939,Mine #1,West Virginia (Southern),Mingo,Appalachia Central,Inactive,Underground,Contractor,Mine only,Vantage Mining Company,"P O Box 780, Matewan, WV 25678",Non-Union,"24,067"
1996,4602052,Mine No. 20,West Virginia (Southern),Mingo,Appalachia Central,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Old Ben Coal Company,"P.O. Box 270, Edgarton, WV 25672",United Mine Workers of America,"835,905"
1996,4602249,No 07 Surface,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,"Hobet Mining, Inc","P.O. Box D, Sharples, WV 25183",United Mine Workers of America,"10,140"
1996,4603408,#1 Mine,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Crystal Fuels Company,"Po Box 722, Matewan, WV 25678",-,"352,608"
1996,4605055,Left Fork Mine,West Virginia (Southern),Mingo,Appalachia Central,Inactive,Underground,Operating Subsidiary,Mine only,Western Mingo Coal Company,"P  O  Box 119, Naugatuck, WV 25685",United Mine Workers of America,"30,861"
1996,4605479,Mine No. 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Dr & H Coal Co., Inc.","Hcr Box 50, Hurley, VA 24620",Non-Union,"226,518"
1996,4605978,Big Branch Mine              (,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Eastern Mingo Coal Company,"P O Box 119, Naugatuck, WV 25685",United Mine Workers of America,"2,591,963"
1996,4606089,Surface Mining No. 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Triad Mining Company,"P.O. Box 119, Naugatuck, WV 25685",United Mine Workers of America,"20,618"
1996,4606469,No. 2,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Mingo Coal And Coke,"Box 177, Lovely, KY 41231",Non-Union,"20,988"
1996,4606958,Mountaineer Mine,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Mingo Logan Coal Company,"1000 Mingo Logan Avenue, Wharncliffe, WV 25651",Non-Union,"5,245,650"
1996,4607165,Magnet #1 Surface,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Contractor,Mine only,"Magnet Coal, Inc.","P O Box K, Holden, WV 25625",United Mine Workers of America,"543,408"
1996,4607166,No. 1 Surface,West Virginia (Southern),Mingo,Appalachia Central,Inactive,Surface,Contractor,Mine only,Anchor Mining Inc.,"Box 217, Varney, WV 25696",United Mine Workers of America,"104,638"
1996,4607311,Surface No. 1 Mines,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Contractor,Mine only,James Coal Co.,"P O Box 87, Wharncliffe, WV 25651",Non-Union,"44,420"
1996,4607430,No. 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Contractor,Mine only,"Daniel'S Branch Coal Company,","Box 1040, Gilbert, WV 25621",Non-Union,"635,059"
1996,4607490,No. 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Underground,Contractor,Mine only,R.j. Mining Inc.,"Po Box 240, Edgarton, WV 25672",Non-Union,"118,993"
1996,4607545,No. 1,West Virginia (Southern),Mingo,Appalachia Central,Active,Surface,Contractor,Mine only,"Premium Energy, Inc.","148-B Bristol East Road, Bristol, VA 24201",Non-Union,"928,683"
1996,4607576,No. 5,West Virginia (Southern),Mingo,Appalachia Central,Inactive,Underground,Operating Subsidiary,Mine only,Rmi Contracting Corporation,"P.O. Box 180, Delbarton, WV 25670",Non-Union,"185,870"
