Historic Coal Production Data: 2002,,,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons),Average Employees,Labor Hours
2002,4608645,Twilight Mtr Surface Mine,West Virginia (Southern),Boone,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Independence Coal Company Dba,"Hc 78 Box, 1796, Madison, WV 25130",,"2,995,340",186,"450,685"
2002,4608650,No. 13-A Mine,West Virginia (Southern),Boone,Appalachia Central,Active,Underground,Contractor,Mine only,Banner Coal & Land Co.,"130 Brookshire Ln., Beckley, WV 25801",United Mine Workers of America,"774,642",47,"109,528"
2002,4608683,Red Cedar Surface Mine,West Virginia (Southern),Boone,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Endurance Mining,"Hc 78, Box 1802, Madison, WV 25130",,"184,668",20,"36,112"
2002,4608735,Allegiance Mine,West Virginia (Southern),Boone,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Independence Coal Company Inco,"Hc 78 Box 1800, Madison, WV 25130",,"23,009",9,"17,731"
2002,4608798,Europa Mine,West Virginia (Southern),Boone,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,I O Coal Company Inc,"106 Lockheed Drive, Beaver, WV 25813",,"546,910",30,"77,524"
2002,4608818,Callisto Mine,West Virginia (Southern),Boone,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Thunderhill Coal Company Inc.,"106 Lockheed Drive, Beaver, WV 25813",,"694,145",36,"115,667"
2002,4608825,Tacoma No. 1 Surface Mine,West Virginia (Southern),Boone,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,"Hanover Resources, Llc","P.O. Box 2268, Beckley, WV 25802",,"784,984",54,"142,040"
2002,4608826,Mountaineer Surface Mine No 1,West Virginia (Southern),Boone,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Hanover Resources Llc,"P.O. Box 2268, Beckley, WV 25802",,"52,097",15,"14,434"
2002,4608855,Mine No. 24,West Virginia (Southern),Boone,Appalachia Central,Active,Underground,Contractor,Mine only,Long Branch Energy,"Near Williams Mountain, Williams Moun, WV 25163",United Mine Workers of America,"129,779",13,"28,908"
2002,4608868,Ramo Surface Mine,West Virginia (Southern),Boone,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Elk Run Coal Company, Inc.","P.O. Box 497, Sylvester, WV 25193",,"248,129",16,"28,296"
2002,4608870,Synergy Surface Mine No 1,West Virginia (Southern),Boone,Appalachia Central,Active,Surface,Contractor,Mine only,"Legacy Resources, Llc","P.O. Box 2246, Beckley, WV 25802",,"1,290,120",61,"159,293"
2002,4608872,Mountaineer Auger Mine,West Virginia (Southern),Boone,Appalachia Central,Permanently abandoned,Surface,Contractor,Mine only,Bundy Auger Mining Inc,"800 North Side Dr Suite27, Summersville, WV 26651",,"14,215",3,"1,507"
2002,4608890,Rivers Edge Mine,West Virginia (Southern),Boone,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Rivers Edge Mining Inc,"P.O. Box 29, Wharton, WV 25028",United Mine Workers of America,"621,026",72,"160,287"
2002,4608924,Upper Big Branch Surface Mine,West Virginia (Southern),Boone,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Progress Coal,"Hc 78, Box 1802, Madison, WV 25130",,"244,856",20,"47,696"
2002,4608944,Jupiter Auger,West Virginia (Southern),Boone,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","800 North Side Dr., Suite 27, Summersville, WV 26651",,"3,989",3,"1,046"
2002,4608945,Coemont No. 1 Mine,West Virginia (Southern),Boone,Appalachia Central,Active,Underground,Contractor,Mine only,"Coemont Construction, Inc.","394 Coal River Road, Glen Daniel, WV 25844",United Mine Workers of America,"41,256",23,"17,323"
2002,4608967,Boone North Surface Mine No. 1,West Virginia (Southern),Boone,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Hollow Mountain Resources, Inc","8303 Orby Cantrell Highway, Wise, VA 24293",,"106,707",18,"17,745"
2002,4601286,Windsor Mine,West Virginia (Northern),Brooke,Appalachia Northern,Mine closed by MSHA,Underground,Operating Subsidiary,Mine and Preparation Plant,Windsor Coal Company,"P.O. Box 637, Short Creek, WV 26058",United Mine Workers of America,"1,269,590",140,"290,318"
2002,4608376,Peachorchard Prep. & Ld. Fac.,West Virginia (Southern),Clay,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,"Fola Coal Company, L.L.C","P.O. Box 180, Bickmore, WV 25019",,0,53,"113,874"
2002,4608377,Surface Mine No. 2,West Virginia (Southern),Clay,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,"Fola Coal Company, Llc","P.O. Box 180, Bickmore, WV 25019",,"4,182,510",267,"602,800"
2002,4608560,Little Eagle Mine No. 1,West Virginia (Southern),Clay,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Little Eagle Coal Company,l.L.","Route 16 Fola Road, Bickmore, WV 25019",,"1,115",2,448
2002,4608608,Fola Auger No. 2,West Virginia (Southern),Clay,Appalachia Central,Active,Surface,Contractor,Mine only,"Bundy Auger Mining, Inc.","800 N. Side Dr., Suite 2, Summersville, WV 26651",,"31,183",3,"5,548"
2002,4604343,Kingston Plant,West Virginia (Southern),Fayette,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Kingston Processing, Inc.","Rt. 1, Box 76-C, Scarbro, WV 25917",,0,23,"52,241"
2002,4606497,Alloy Loadout,West Virginia (Southern),Fayette,Appalachia Central,Permanently abandoned,Surface,Contractor,Preparation Plant,K C C Inc,"Star Route 2, Box 118, Canvas, WV 26662",United Mine Workers of America,0,13,"25,009"
2002,4606877,Mountain Top 4,West Virginia (Southern),Fayette,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"William Ann Enterprises, Inc.","114 Grace Street, Delbarton, WV 25670",,"341,302",27,"69,885"
2002,4607058,Huffman Surface Mine No 1,West Virginia (Southern),Fayette,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Kanawha River Mining Company,"P.O. Box 489, Cabin Creek, WV 25305",United Mine Workers of America,"21,082",9,"16,720"
2002,4607491,Patience No. 1,West Virginia (Southern),Fayette,Appalachia Central,Active,Surface,Contractor,Mine only,"Patience, Inc.","P.O. Box 2277, Beckley, WV 25801",,"485,384",35,"80,417"
2002,4607537,Alloy/4 Mile,West Virginia (Southern),Fayette,Appalachia Central,Mine closed by MSHA,Surface,Operating Subsidiary,Mine only,Vandalia Resources Inc,"P.O. Box 37, Mount Carbon, WV 25139",,"1,223,196",87,"200,065"
2002,4607934,Big Creek No 2,West Virginia (Southern),Fayette,Appalachia Central,Mine closed by MSHA,Surface,Operating Subsidiary,Mine only,Vandalia Resources Inc,"P.O. Box 37, Mount Carbon, WV 25139",,"276,483",26,"51,155"
2002,4607958,Molloy-Fayette Highwall Miner,West Virginia (Southern),Fayette,Appalachia Central,Temporarily closed,Surface,Operating Subsidiary,Mine only,Molloy Mining Inc,"P.O. Box 37, Mount Carbon, WV 25139",,"447,012",21,"41,128"
2002,4607968,Alloy Prep Plant,West Virginia (Southern),Fayette,Appalachia Central,Mine closed by MSHA,Surface,Operating Subsidiary,Preparation Plant,Vandalia Resources Inc,"83 Adena Drive, Mount Carbon, WV 25139",,0,18,"46,028"
2002,4608183,Beury Mtn. Strip No. 1,West Virginia (Southern),Fayette,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Dabeka, Inc.","P.O. Box 38, Lookout, WV 25868",,"1,604",2,"1,170"
2002,4608476,Skitter Creek Mine No 1,West Virginia (Southern),Fayette,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,C C Coal Company,"2000 Ashland Drive, Ashland, KY 41101",,"6,615",4,"11,761"
2002,4608625,Kingston No 1,West Virginia (Southern),Fayette,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Kingston Mining Inc,"Rte 1, Box 76-C, Scarbro, WV 25917",,"673,561",76,"213,744"
2002,4608676,Lick Branch  #2 Mine,West Virginia (Southern),Fayette,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,Terry Eagle Coal Company Llc,"Rte 2 Box 900, Summersville, WV 26651",,"149,615",19,"43,841"
2002,4608889,Bridge Fork Surface Mine #1,West Virginia (Southern),Fayette,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Powellton Coal Company Llc,"P.O. Box 127, Drennen, WV 26667",,"616,617",50,"125,971"
2002,4608932,Kingston No. 2,West Virginia (Southern),Fayette,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Kingston Mining, Inc.","Rt. 1, Box 76-C, Scarbro, WV 25917",,"217,801",29,"71,226"
2002,4608958,Mountain Top Mine,West Virginia (Southern),Fayette,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","800 North Side Dr., Suite 27, Summersville, WV 26651",,"19,209",2,"2,625"
2002,4602151,Vindex Energy,West Virginia (Northern),Grant,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Vindex Energy Corp,"P.O. Box 310, Mount Storm, WV 26739",,0,3,"4,395"
2002,4602151,Vindex Energy,West Virginia (Northern),Grant,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Preparation Plant,Vindex Energy Corp,"P.O. Box 310, Mount Storm, WV 26739",,0,2,"3,896"
2002,4602602,Wilson Strip #6,West Virginia (Northern),Grant,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Buffalo Coal Company Inc,"32 Enterprise Dr, Oakland, MD 21550",,"1,233,574",63,"170,776"
2002,4607837,A-34 Preparation Plant,West Virginia (Northern),Grant,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Buffalo Coal Company Inc,"32 Enterprise Dr, Oakland, MD 21550",,0,18,"51,433"
2002,4608473,Cabin Mine,West Virginia (Northern),Grant,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,"Double H Mining Co., Inc","P.O. Box 338, Reedsville, WV 26547",,"34,529",26,"8,240"
2002,4608631,Stony River Mine,West Virginia (Northern),Grant,Appalachia Northern,Mine closed by MSHA,Underground,Contractor,Mine only,Double H Mining Company Inc,"P.O. Box 338, Reedsville, WV 26547",,"168,652",17,"31,062"
2002,4607042,White Buck No 2,West Virginia (Southern),Greenbrier,Appalachia Central,Active,Underground,Contractor,Mine only,White Buck Coal Company,"P.O. Box 180, Leivasy, WV 26676",,"542,451",47,"101,766"
2002,4608380,Rader Run Surface Mines 2 & 3,West Virginia (Southern),Greenbrier,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Raders Run Mining Llc,"1051 Main Street, Suite 100, Milton, WV 25541",,"123,964",20,"40,598"
2002,4608783,Tipple No 5,West Virginia (Southern),Greenbrier,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Preparation Plant,Raders Run Mining Llc,"1051 Main Street, Suite 100, Milton, WV 25541",,0,4,"8,441"
2002,4608783,Tipple No 5,West Virginia (Southern),Greenbrier,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Preparation Plant,Raders Run Mining Llc,"1051 Main Street, Suite 100, Milton, WV 25541",,0,5,"12,661"
2002,4608814,Rader Run Mine No. 2,West Virginia (Southern),Greenbrier,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Midland Trail Resources Llc,"P.O. Box 900, Rupert, WV 25984",,"42,835",45,"16,777"
2002,4608909,Mine No 1,West Virginia (Southern),Greenbrier,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,New River Mining Company Incor,"Rt. 10, Pineville, WV 24880",,"48,011",26,"24,010"
2002,4601318,Robinson Run No. 95,West Virginia (Northern),Harrison,Appalachia Northern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"Rte 2, Box 152, Mannington, WV 26582",United Mine Workers of America,"4,995,507",463,"997,742"
2002,4602737,Nancy,West Virginia (Northern),Harrison,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Ten-A-Coal Company,"Rte 4, Box 253, Clarksburg, WV 26301",,"11,507",7,"15,388"
2002,4605555,Diamond Head Mine,West Virginia (Northern),Harrison,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,C & M Coal Contracting Inc,"Rt 1 Box 261, Lumberport, WV 26386",,"42,978",4,"8,165"
2002,4607085,Jessies Run Surface Mine #1,West Virginia (Northern),Harrison,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,United Coals Inc,"P.O. Box 4460, Clarksburg, WV 26302",,"172,955",26,"61,047"
2002,4607157,Haywood Tipple,West Virginia (Northern),Harrison,Appalachia Northern,Active,Surface,Operating Subsidiary,Preparation Plant,United International Inc,"P.O. Box 4460, Clarksburg, WV 26301",,0,8,"19,226"
2002,4608185,Johnstown No. 1,West Virginia (Northern),Harrison,Appalachia Northern,Permanently abandoned,Underground,Contractor,Mine only,Difficult Mining Inc,"Rt. #1, Box 80, Bruceton Mill, WV 26525",,"17,935",11,"4,543"
2002,4608259,Flag Run #1,West Virginia (Northern),Harrison,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,M & J Coal Company Inc,"125 Carriage Lane, Bridgeport, WV 26330",,"141,129",17,"30,297"
2002,4608396,Flag Run Surface Mine,West Virginia (Northern),Harrison,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Club Coal Inc,"Rt 4, Box 252b, Clarksburg, WV 26301",,"10,859",3,"1,320"
2002,4608633,#3 Mine,West Virginia (Northern),Harrison,Appalachia Northern,Active,Underground,Indepedent Producer Operator,Mine only,Fairfax Mining Company Inc,"P.O. Box 549, Dellslow, WV 26531",,"553,913",70,"149,806"
2002,4608871,Laurel Run #2,West Virginia (Northern),Harrison,Appalachia Northern,Permanently abandoned,Underground,Contractor,Mine only,Scorpio Mining Inc,"530 Fairmont Ave, Fairmont, WV 26554",,"58,976",6,"15,311"
2002,4603085,South Hollow Plant,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Emerald Processing Llc,"P.O. Box 130, Winifrede, WV 25214",,0,19,"40,565"
2002,4603317,Lady Dunn Preparation Plant,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,"Cannelton Industries, Inc.","P.O. Box 489, Cabin Creek, WV 25035",United Mine Workers of America,0,2,"4,985"
2002,4603317,Lady Dunn Preparation Plant,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,"Cannelton Industries, Inc.","P.O. Box 489, Cabin Creek, WV 25035",United Mine Workers of America,0,44,"94,711"
2002,4605437,American Eagle Mine,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Speed Mining Inc,"835 Ragland Road, Beckley, WV 25802",,"3,295,936",132,"319,401"
2002,4606528,Linville Coal Prep. Plant,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Contractor,Preparation Plant,"Linville Coal Prep. Plant, Inc","P. O. Box 1706, Oceana, WV 24870",,0,13,"27,124"
2002,4607178,Samples Mine,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Catenary Coal Company,"5914 Cabin Creek Rd, Eskdale, WV 25075",,"4,986,374",336,"891,504"
2002,4607768,No. 10 Surface,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Princess Beverly Coal Company,"2000 Ashland Drive, Ashland, KY 41101",United Mine Workers of America,"695,150",51,"123,368"
2002,4608110,No 1,West Virginia (Southern),Kanawha,Appalachia Central,Permanently abandoned,Surface,Operating Subsidiary,Mine only,Dunn Coal & Dock Company,"P.O. Box 489, Cabin Creek, WV 25035",United Mine Workers of America,"29,382",12,"22,552"
2002,4608159,Shadrick Mine,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Cannelton Industries Inc,"P.O. Box 489, Cabin Creek, WV 25035",United Mine Workers of America,"1,634,631",155,"336,780"
2002,4608184,Lens Creek Mine No. 1,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Pritchard Mining Company,"P. O. Box 3311, Charleston, WV 25333",,"228,467",29,"66,706"
2002,4608437,Campbells Creek No 4,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Contractor,Mine only,Point Mining Inc,"P.O. Box 197, Belle, WV 25015",,"1,101,895",87,"197,012"
2002,4608465,Toms Fork Loadout,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Catenary Coal Company,"5914 Cabin Creek Road, Eskdale, WV 25075",,0,44,"117,924"
2002,4608465,Toms Fork Loadout,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Catenary Coal Company,"5914 Cabin Creek Road, Eskdale, WV 25075",,0,2,"4,913"
2002,4608571,No. 1 Plant,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Coal Clean Corporation,"430 Harper Park, Suite B, Beckley, WV 25801",,0,27,"62,042"
2002,4608634,Stockburg No 1,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Remington Coal Company Inc,"430 Harper Park Drive Suite A, Beckley, WV 25801",,"873,142",35,"92,174"
2002,4608685,Remington Preparation Plant,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Weatherby Processing, Corp.","430 Harper Park Dr. Ste, Beckley, WV 25801",,0,13,"31,108"
2002,4608759,Eagle Mine,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Newtown Energy Inc,"P.O. Box 189, Comfort, WV 25049",,"1,163,708",119,"244,478"
2002,4608773,Pc Wv Synthetic Fuel #1 Llc,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cosi Synfuels Wv #1 Inc,"Suite 530 Laidley Tower,, Charleston, WV 25301",,0,11,"20,984"
2002,4608773,Pc Wv Synthetic Fuel #1 Llc,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cosi Synfuels Wv #1 Inc,"Suite 530 Laidley Tower,, Charleston, WV 25301",,0,9,"17,168"
2002,4608793,Black Hawk Synfuel Llc,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Black Hawk Synfuel Llc,"P.O. Box 308, Ceredo, WV 25507",,0,9,"24,259"
2002,4608793,Black Hawk Synfuel Llc,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Black Hawk Synfuel Llc,"P.O. Box 308, Ceredo, WV 25507",,0,25,"72,777"
2002,4608836,Laurel Fork Deep Mine,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Contractor,Mine only,"Titan Mining, Inc.","P.O. Box 276, Eskdale, WV 25075",,"202,404",30,"88,248"
2002,4608849,Dry Branch Surface No. 1,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Pritchard Mining Company, Inc.","P.O. Box 3311, Charleston, WV 25333",,"143,471",19,"41,643"
2002,4608869,Quincy Manufactured Home Park,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Development Services Inc,"200 Association Drive, Charleston, WV 25311",,"346,986",31,"66,422"
2002,4608906,Rush Creek Surface Mine,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Keystone Development,"P.O. Box 4386, Charleston, WV 25364",,"234,202",18,"43,110"
2002,4608956,Miura No. 1,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Relgis, Inc.","800 Main Street, Summersville, WV 26651",,"61,640",22,"45,250"
2002,4608961,Marmet Synfuel,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Marmet Synfuel Llc,"P.O. Box 308, Main & River St, Ceredo, WV 25507",United Mine Workers of America,0,4,"4,546"
2002,4608961,Marmet Synfuel,West Virginia (Southern),Kanawha,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Marmet Synfuel Llc,"P.O. Box 308, Main & River St, Ceredo, WV 25507",United Mine Workers of America,0,12,"13,637"
2002,4608964,Samples Highwall Mine,West Virginia (Southern),Kanawha,Appalachia Central,Active,Surface,Contractor,Mine only,Springfield Coal Company,"P.O. Box C, Marmet, WV 25365",,"67,502",15,"14,738"
2002,4608744,Berry Branch Mine,West Virginia (Southern),Lincoln,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,"Hobet Mining, Inc.","P.O. Box 305, Madison, WV 25130",United Mine Workers of America,"108,467",14,"8,002"
2002,4608752,Fork Creek Prep Plant,West Virginia (Southern),Lincoln,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Preparation Plant,"3-D Management Services, Inc.","P.O. Box 186, Madison, WV 25130",,0,5,"7,005"
2002,4608763,Fork Creek No 1,West Virginia (Southern),Lincoln,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,"3-D Management Services, Inc.","P.O. Box 186, Madison, WV 25130",,"152,719",24,"49,314"
2002,4608835,Tiny Creek No. 2,West Virginia (Southern),Lincoln,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,"3-D Management Services, Inc.","Wv Rt. 85 Smoot Ave., Danville, WV 25053",,"65,538",15,"25,722"
2002,4601368,Fanco,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Arch Of West Virginia,"P.O. Box 156, Yolyn, WV 25654",United Mine Workers of America,0,25,"63,205"
2002,4601368,Fanco,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Arch Of West Virginia,"P.O. Box 156, Yolyn, WV 25654",United Mine Workers of America,0,18,"47,681"
2002,4602515,Preparation Plant,West Virginia (Southern),Logan,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Preparation Plant,Stirrat Coal Company,"P.O. Box 484, Omar, WV 25638",United Mine Workers of America,0,9,"20,558"
2002,4604669,Alex Energy Loadout,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Alex Energy Inc.,"P.O. Box 879, Stollings, WV 25646",,0,5,"13,106"
2002,4605086,Rum Creek Preparation Plant,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Bandmill Coal Corp,"P.O. Box 847, Stollings, WV 25646",United Mine Workers of America,0,17,"39,935"
2002,4605086,Rum Creek Preparation Plant,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Bandmill Coal Corp,"P.O. Box 847, Stollings, WV 25646",United Mine Workers of America,0,36,"84,861"
2002,4605776,Bee Hollow Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"White's Mining, L.L.C.","P.O. Box 369, Lyburn, WV 25632",,"27,006",6,"4,031"
2002,4605909,Holden No 22 Preparation Plant,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Contractor,Preparation Plant,Rio Group Inc,"P.O. Box D, Holden, WV 25625",,0,2,"4,118"
2002,4605909,Holden No 22 Preparation Plant,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Contractor,Preparation Plant,Rio Group Inc,"P.O. Box D, Holden, WV 25625",,0,9,"27,561"
2002,4606751,Ruffner Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Arch Of West Virginia,"P.O. Box 156, Yolyn, WV 25654",United Mine Workers of America,"3,107,352",253,"576,127"
2002,4608103,Surface No 10,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Hannco Energy Inc,"P.O. Box 1005, Hindman, KY 41822",,"2,138",7,"4,083"
2002,4608247,Winifred Deep Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Contractor,Mine only,Laurel Coal Corp,"P.O. Box 1180, Danville, WV 25053",United Mine Workers of America,"504,604",70,"133,526"
2002,4608249,Surface No 1,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Stollings Trucking Company Inc,"P.O. Box 328, Mount Gay, WV 25637",,"578,773",26,"89,778"
2002,4608263,Tower Mountain,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Bandmill Coal Corp,"P.O. Box 847, Stollings, WV 25646",United Mine Workers of America,"663,018",38,"98,591"
2002,4608279,Anna Branch Surface Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Rum Creek Coal Sales Inc,"P.O. Box 3854, Charleston, WV 25338",,"408,009",41,"100,413"
2002,4608584,Holden No 22 Surface Mine,West Virginia (Southern),Logan,Appalachia Central,Temporarily closed,Surface,Contractor,Mine only,Rio Group Inc,"22 Mine Road, Holden, WV 25625",,"114,212",31,"54,457"
2002,4608636,No. 2,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Contractor,Mine only,"Rockhouse Creek Development, C","P.O. Box 1389, Gilbert, WV 25621",,"192,344",44,"86,261"
2002,4608693,Freeze Fork Surface Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Highland Mining Company,"P.O. Box 843, Stollings, WV 25646",,"724,882",27,"66,900"
2002,4608738,Diamond Energy,West Virginia (Southern),Logan,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,Spartan Mining Company,"P.O. Box 722, Matewan, WV 25678",,"340,392",49,"137,053"
2002,4608785,No 3,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Contractor,Mine only,Wayco Limited Partnership No 1,"P O Drawer 887, Louisa, KY 41230",,"235,496",27,"63,355"
2002,4608789,Trace Fork Surface Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Alex Energy Inc,"P.O. Box 879, Stollings, WV 25646",,"907,068",50,"135,264"
2002,4608801,Aracoma Alma Mine #1,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Aracoma Coal Company Inc,"P.O. Box 470, Stollings, WV 25646",,"1,503,273",145,"356,247"
2002,4608802,Hernshaw Mine,West Virginia (Southern),Logan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Aracoma Coal Company Inc,"P.O. Box 470, Stollings, WV 25646",,"310,985",43,"89,700"
2002,4608833,No 1,West Virginia (Southern),Logan,Appalachia Central,Mine closed by MSHA,Underground,Contractor,Mine only,Rama Development Company Inc,"Rte 3, Box 706, Delbarton, WV 25670",,"322,864",30,"72,474"
2002,4608917,Snap Creek No. 1 Surface,West Virginia (Southern),Logan,Appalachia Central,Active,Surface,Contractor,Mine only,"Contractors Enterprises, Inc.","513 Charleston Road, Spencer, WV 25726",,"400,956",33,"68,458"
